state,country,recordDate,totalConfirmed,totalDeaths,totalRecovered,id,newConfirmed,newDeaths,newRecovered
Puerto Rico,United States,2020-03-14,3,0,0,2002723532,3,0,0
Puerto Rico,United States,2020-03-15,5,0,0,-37473373,2,0,0
Puerto Rico,United States,2020-03-16,5,0,0,-2128402216,0,0,0
Puerto Rico,United States,2020-03-17,5,0,0,710762594,0,0,0
Puerto Rico,United States,2020-03-18,5,0,0,89899261,0,0,0
Puerto Rico,United States,2020-03-19,5,0,0,-218997765,0,0,0
Puerto Rico,United States,2020-03-20,14,0,0,-356420249,9,0,0
Puerto Rico,United States,2020-03-21,21,1,0,-68858166,7,1,0
Sri Lanka,Sri Lanka,2020-01-22,0,0,0,894082005,0,0,0
Sri Lanka,Sri Lanka,2020-01-23,0,0,0,323064563,0,0,0
Sri Lanka,Sri Lanka,2020-01-24,0,0,0,1846089915,0,0,0
Sri Lanka,Sri Lanka,2020-01-25,0,0,0,1206569251,0,0,0
Sri Lanka,Sri Lanka,2020-01-26,0,0,0,1646597936,0,0,0
Sri Lanka,Sri Lanka,2020-01-27,1,0,0,-882367400,1,0,0
Sri Lanka,Sri Lanka,2020-01-28,1,0,0,-2039778071,0,0,0
Sri Lanka,Sri Lanka,2020-01-29,1,0,0,-1780461443,0,0,0
Sri Lanka,Sri Lanka,2020-01-30,1,0,0,1866196370,0,0,0
Sri Lanka,Sri Lanka,2020-01-31,1,0,0,-1406436062,0,0,0
Sri Lanka,Sri Lanka,2020-02-01,1,0,0,1020951814,0,0,0
Sri Lanka,Sri Lanka,2020-02-02,1,0,0,635480357,0,0,0
Sri Lanka,Sri Lanka,2020-02-03,1,0,0,801667868,0,0,0
Sri Lanka,Sri Lanka,2020-02-04,1,0,0,1944298029,0,0,0
Sri Lanka,Sri Lanka,2020-02-05,1,0,0,-596833837,0,0,0
Sri Lanka,Sri Lanka,2020-02-06,1,0,0,1175736019,0,0,0
Sri Lanka,Sri Lanka,2020-02-07,1,0,0,-1744545352,0,0,0
Sri Lanka,Sri Lanka,2020-02-08,1,0,1,1091470581,0,0,1
Sri Lanka,Sri Lanka,2020-02-09,1,0,1,-49108076,0,0,0
Sri Lanka,Sri Lanka,2020-02-10,1,0,1,-862293792,0,0,0
Sri Lanka,Sri Lanka,2020-02-11,1,0,1,1597306222,0,0,0
Sri Lanka,Sri Lanka,2020-02-12,1,0,1,-1024526627,0,0,0
Sri Lanka,Sri Lanka,2020-02-13,1,0,1,1133612087,0,0,0
Sri Lanka,Sri Lanka,2020-02-14,1,0,1,-1731768226,0,0,0
Sri Lanka,Sri Lanka,2020-02-15,1,0,1,539786491,0,0,0
Sri Lanka,Sri Lanka,2020-02-16,1,0,1,-45452281,0,0,0
Sri Lanka,Sri Lanka,2020-02-17,1,0,1,1930994535,0,0,0
Sri Lanka,Sri Lanka,2020-02-18,1,0,1,1985012494,0,0,0
Sri Lanka,Sri Lanka,2020-02-19,1,0,1,-866112274,0,0,0
Sri Lanka,Sri Lanka,2020-02-20,1,0,1,1036424011,0,0,0
Sri Lanka,Sri Lanka,2020-02-21,1,0,1,-1720008192,0,0,0
Sri Lanka,Sri Lanka,2020-02-22,1,0,1,-105471933,0,0,0
Sri Lanka,Sri Lanka,2020-02-23,1,0,1,2015758729,0,0,0
Sri Lanka,Sri Lanka,2020-02-24,1,0,1,-1603818009,0,0,0
Sri Lanka,Sri Lanka,2020-02-25,1,0,1,1530580028,0,0,0
Sri Lanka,Sri Lanka,2020-02-26,1,0,1,-1595052338,0,0,0
Sri Lanka,Sri Lanka,2020-02-27,1,0,1,-1479297676,0,0,0
Sri Lanka,Sri Lanka,2020-02-28,1,0,1,944795913,0,0,0
Sri Lanka,Sri Lanka,2020-02-29,1,0,1,-694485276,0,0,0
Sri Lanka,Sri Lanka,2020-03-01,1,0,1,590107162,0,0,0
Sri Lanka,Sri Lanka,2020-03-02,1,0,1,-1349853658,0,0,0
Sri Lanka,Sri Lanka,2020-03-03,1,0,1,593777954,0,0,0
Sri Lanka,Sri Lanka,2020-03-04,1,0,1,2108448520,0,0,0
Sri Lanka,Sri Lanka,2020-03-05,1,0,1,-272696770,0,0,0
Sri Lanka,Sri Lanka,2020-03-06,1,0,1,-2113351309,0,0,0
Sri Lanka,Sri Lanka,2020-03-07,1,0,1,791327506,0,0,0
Sri Lanka,Sri Lanka,2020-03-08,1,0,1,1279327404,0,0,0
Sri Lanka,Sri Lanka,2020-03-09,1,0,1,-1971088945,0,0,0
Sri Lanka,Sri Lanka,2020-03-10,1,0,1,-328764488,0,0,0
Sri Lanka,Sri Lanka,2020-03-11,2,0,1,-2129032694,1,0,0
Sri Lanka,Sri Lanka,2020-03-12,2,0,1,1164216963,0,0,0
Sri Lanka,Sri Lanka,2020-03-13,6,0,1,1263863958,4,0,0
Sri Lanka,Sri Lanka,2020-03-14,10,0,1,-1885740916,4,0,0
Sri Lanka,Sri Lanka,2020-03-15,18,0,1,1744612099,8,0,0
Sri Lanka,Sri Lanka,2020-03-16,28,0,1,-582966131,10,0,0
Sri Lanka,Sri Lanka,2020-03-17,44,0,1,-1514953849,16,0,0
Sri Lanka,Sri Lanka,2020-03-18,51,0,1,151993628,7,0,0
Sri Lanka,Sri Lanka,2020-03-19,60,0,3,-1238276695,9,0,2
Sri Lanka,Sri Lanka,2020-03-20,73,0,3,543704576,13,0,0
Sri Lanka,Sri Lanka,2020-03-21,77,0,1,-758260995,4,0,-2
Germany,Germany,2020-01-22,0,0,0,-2086619400,0,0,0
Germany,Germany,2020-01-23,0,0,0,1390229594,0,0,0
Germany,Germany,2020-01-24,0,0,0,12445484,0,0,0
Germany,Germany,2020-01-25,0,0,0,-346600618,0,0,0
Germany,Germany,2020-01-26,0,0,0,1016745953,0,0,0
Germany,Germany,2020-01-27,0,0,0,-1014555273,0,0,0
Germany,Germany,2020-01-28,0,0,0,488437800,0,0,0
Germany,Germany,2020-01-29,0,0,0,1107329431,0,0,0
Germany,Germany,2020-01-30,0,0,0,518048776,0,0,0
Germany,Germany,2020-01-31,0,0,0,1441878359,0,0,0
Germany,Germany,2020-02-01,8,0,0,766768125,8,0,0
Germany,Germany,2020-02-02,10,0,0,233401716,2,0,0
Germany,Germany,2020-02-03,12,0,0,1161656064,2,0,0
Germany,Germany,2020-02-04,12,0,0,1938387595,0,0,0
Germany,Germany,2020-02-05,12,0,0,656881215,0,0,0
Germany,Germany,2020-02-06,12,0,0,1298004060,0,0,0
Germany,Germany,2020-02-07,13,0,0,416869808,1,0,0
Germany,Germany,2020-02-08,13,0,0,844512780,0,0,0
Germany,Germany,2020-02-09,14,0,0,865602255,1,0,0
Germany,Germany,2020-02-10,14,0,0,-1075651852,0,0,0
Germany,Germany,2020-02-11,16,0,0,-935004056,2,0,0
Germany,Germany,2020-02-12,16,0,0,-1589780431,0,0,0
Germany,Germany,2020-02-13,16,0,1,94451534,0,0,1
Germany,Germany,2020-02-14,16,0,1,1074962987,0,0,0
Germany,Germany,2020-02-15,16,0,1,-539213057,0,0,0
Germany,Germany,2020-02-16,16,0,1,-616129179,0,0,0
Germany,Germany,2020-02-17,16,0,1,1975083745,0,0,0
Germany,Germany,2020-02-18,16,0,12,-872597385,0,0,11
Germany,Germany,2020-02-19,16,0,12,-598481258,0,0,0
Germany,Germany,2020-02-20,16,0,12,-1844875490,0,0,0
Germany,Germany,2020-02-21,16,0,14,333799675,0,0,2
Germany,Germany,2020-02-22,16,0,14,-1743719896,0,0,0
Germany,Germany,2020-02-23,16,0,14,-1292183142,0,0,0
Germany,Germany,2020-02-24,16,0,14,691641218,0,0,0
Germany,Germany,2020-02-25,17,0,14,-1613730331,1,0,0
Germany,Germany,2020-02-26,27,0,15,1893298923,10,0,1
Germany,Germany,2020-02-27,46,0,16,-124822909,19,0,1
Germany,Germany,2020-02-28,48,0,16,-1296434661,2,0,0
Germany,Germany,2020-02-29,79,0,16,-543451676,31,0,0
Germany,Germany,2020-03-01,130,0,16,1428935081,51,0,0
Germany,Germany,2020-03-02,159,0,16,1036041743,29,0,0
Germany,Germany,2020-03-03,196,0,16,2101336858,37,0,0
Germany,Germany,2020-03-04,262,0,16,-1743217654,66,0,0
Germany,Germany,2020-03-05,482,0,16,-870278691,220,0,0
Germany,Germany,2020-03-06,670,0,17,1619018863,188,0,1
Germany,Germany,2020-03-07,799,0,18,1728633779,129,0,1
Germany,Germany,2020-03-08,1040,0,18,-66045846,241,0,0
Germany,Germany,2020-03-09,1176,2,18,-82431058,136,2,0
Germany,Germany,2020-03-10,1457,2,18,-1708284479,281,0,0
Germany,Germany,2020-03-11,1908,3,25,478424569,451,1,7
Germany,Germany,2020-03-12,2078,3,25,-986256909,170,0,0
Germany,Germany,2020-03-13,3675,7,46,1505760834,1597,4,21
Germany,Germany,2020-03-14,4585,9,46,659173639,910,2,0
Germany,Germany,2020-03-15,5795,11,46,957754252,1210,2,0
Germany,Germany,2020-03-16,7272,17,67,-929775528,1477,6,21
Germany,Germany,2020-03-17,9257,24,67,611113445,1985,7,0
Germany,Germany,2020-03-18,12327,28,105,-1380769944,3070,4,38
Germany,Germany,2020-03-19,15320,44,113,-395869336,2993,16,8
Germany,Germany,2020-03-20,19848,67,180,-745284453,4528,23,67
Germany,Germany,2020-03-21,22213,84,233,439811889,2365,17,53
Dominican Republic,Dominican Republic,2020-01-22,0,0,0,306184881,0,0,0
Dominican Republic,Dominican Republic,2020-01-23,0,0,0,1416651826,0,0,0
Dominican Republic,Dominican Republic,2020-01-24,0,0,0,1134844928,0,0,0
Dominican Republic,Dominican Republic,2020-01-25,0,0,0,-1680526765,0,0,0
Dominican Republic,Dominican Republic,2020-01-26,0,0,0,65009621,0,0,0
Dominican Republic,Dominican Republic,2020-01-27,0,0,0,-433873806,0,0,0
Dominican Republic,Dominican Republic,2020-01-28,0,0,0,132500136,0,0,0
Dominican Republic,Dominican Republic,2020-01-29,0,0,0,1850761651,0,0,0
Dominican Republic,Dominican Republic,2020-01-30,0,0,0,-1027862587,0,0,0
Dominican Republic,Dominican Republic,2020-01-31,0,0,0,7670366,0,0,0
Dominican Republic,Dominican Republic,2020-02-01,0,0,0,1071111979,0,0,0
Dominican Republic,Dominican Republic,2020-02-02,0,0,0,1086341423,0,0,0
Dominican Republic,Dominican Republic,2020-02-03,0,0,0,-401220366,0,0,0
Dominican Republic,Dominican Republic,2020-02-04,0,0,0,-139340326,0,0,0
Dominican Republic,Dominican Republic,2020-02-05,0,0,0,1804986163,0,0,0
Dominican Republic,Dominican Republic,2020-02-06,0,0,0,-1803682500,0,0,0
Dominican Republic,Dominican Republic,2020-02-07,0,0,0,1656989897,0,0,0
Dominican Republic,Dominican Republic,2020-02-08,0,0,0,-1302640238,0,0,0
Dominican Republic,Dominican Republic,2020-02-09,0,0,0,1256603763,0,0,0
Dominican Republic,Dominican Republic,2020-02-10,0,0,0,1988854639,0,0,0
Dominican Republic,Dominican Republic,2020-02-11,0,0,0,-789309357,0,0,0
Dominican Republic,Dominican Republic,2020-02-12,0,0,0,1940042854,0,0,0
Dominican Republic,Dominican Republic,2020-02-13,0,0,0,1271301629,0,0,0
Dominican Republic,Dominican Republic,2020-02-14,0,0,0,-321396907,0,0,0
Dominican Republic,Dominican Republic,2020-02-15,0,0,0,-1026892974,0,0,0
Dominican Republic,Dominican Republic,2020-02-16,0,0,0,1906883092,0,0,0
Dominican Republic,Dominican Republic,2020-02-17,0,0,0,-1618290394,0,0,0
Dominican Republic,Dominican Republic,2020-02-18,0,0,0,296043855,0,0,0
Dominican Republic,Dominican Republic,2020-02-19,0,0,0,-1510186346,0,0,0
Dominican Republic,Dominican Republic,2020-02-20,0,0,0,-479290923,0,0,0
Dominican Republic,Dominican Republic,2020-02-21,0,0,0,114003804,0,0,0
Dominican Republic,Dominican Republic,2020-02-22,0,0,0,-695985080,0,0,0
Dominican Republic,Dominican Republic,2020-02-23,0,0,0,1882030191,0,0,0
Dominican Republic,Dominican Republic,2020-02-24,0,0,0,-774974873,0,0,0
Dominican Republic,Dominican Republic,2020-02-25,0,0,0,1810528857,0,0,0
Dominican Republic,Dominican Republic,2020-02-26,0,0,0,1056228588,0,0,0
Dominican Republic,Dominican Republic,2020-02-27,0,0,0,918470149,0,0,0
Dominican Republic,Dominican Republic,2020-02-28,0,0,0,-432342477,0,0,0
Dominican Republic,Dominican Republic,2020-02-29,0,0,0,37989730,0,0,0
Dominican Republic,Dominican Republic,2020-03-01,1,0,0,-452621038,1,0,0
Dominican Republic,Dominican Republic,2020-03-02,1,0,0,1914980459,0,0,0
Dominican Republic,Dominican Republic,2020-03-03,1,0,0,1747475672,0,0,0
Dominican Republic,Dominican Republic,2020-03-04,1,0,0,2102877938,0,0,0
Dominican Republic,Dominican Republic,2020-03-05,1,0,0,2057101679,0,0,0
Dominican Republic,Dominican Republic,2020-03-06,2,0,0,985571550,1,0,0
Dominican Republic,Dominican Republic,2020-03-07,2,0,0,1897708559,0,0,0
Dominican Republic,Dominican Republic,2020-03-08,5,0,0,1484417631,3,0,0
Dominican Republic,Dominican Republic,2020-03-09,5,0,0,1075771478,0,0,0
Dominican Republic,Dominican Republic,2020-03-10,5,0,0,-1349287070,0,0,0
Dominican Republic,Dominican Republic,2020-03-11,5,0,0,1927734638,0,0,0
Dominican Republic,Dominican Republic,2020-03-12,5,0,0,1294276830,0,0,0
Dominican Republic,Dominican Republic,2020-03-13,5,0,0,-815819759,0,0,0
Dominican Republic,Dominican Republic,2020-03-14,11,0,0,1267342834,6,0,0
Dominican Republic,Dominican Republic,2020-03-15,11,0,0,-1459856001,0,0,0
Dominican Republic,Dominican Republic,2020-03-16,11,0,0,364610734,0,0,0
Dominican Republic,Dominican Republic,2020-03-17,21,1,0,53127285,10,1,0
Dominican Republic,Dominican Republic,2020-03-18,21,1,0,1293788219,0,0,0
Dominican Republic,Dominican Republic,2020-03-19,34,2,0,126002879,13,1,0
Dominican Republic,Dominican Republic,2020-03-20,72,2,0,1597538751,38,0,0
Dominican Republic,Dominican Republic,2020-03-21,112,2,0,168228397,40,0,0
Lebanon,Lebanon,2020-01-22,0,0,0,275145946,0,0,0
Lebanon,Lebanon,2020-01-23,0,0,0,-533397960,0,0,0
Lebanon,Lebanon,2020-01-24,0,0,0,903123390,0,0,0
Lebanon,Lebanon,2020-01-25,0,0,0,825993036,0,0,0
Lebanon,Lebanon,2020-01-26,0,0,0,2143870789,0,0,0
Lebanon,Lebanon,2020-01-27,0,0,0,-637066406,0,0,0
Lebanon,Lebanon,2020-01-28,0,0,0,-509988972,0,0,0
Lebanon,Lebanon,2020-01-29,0,0,0,1658796947,0,0,0
Lebanon,Lebanon,2020-01-30,0,0,0,-933473652,0,0,0
Lebanon,Lebanon,2020-01-31,0,0,0,1013884692,0,0,0
Lebanon,Lebanon,2020-02-01,0,0,0,-1526642818,0,0,0
Lebanon,Lebanon,2020-02-02,0,0,0,1447430319,0,0,0
Lebanon,Lebanon,2020-02-03,0,0,0,297865040,0,0,0
Lebanon,Lebanon,2020-02-04,0,0,0,-941628908,0,0,0
Lebanon,Lebanon,2020-02-05,0,0,0,-1389400325,0,0,0
Lebanon,Lebanon,2020-02-06,0,0,0,-1124571395,0,0,0
Lebanon,Lebanon,2020-02-07,0,0,0,-1120711951,0,0,0
Lebanon,Lebanon,2020-02-08,0,0,0,1949444170,0,0,0
Lebanon,Lebanon,2020-02-09,0,0,0,1834608481,0,0,0
Lebanon,Lebanon,2020-02-10,0,0,0,-1027305073,0,0,0
Lebanon,Lebanon,2020-02-11,0,0,0,264793638,0,0,0
Lebanon,Lebanon,2020-02-12,0,0,0,1023621915,0,0,0
Lebanon,Lebanon,2020-02-13,0,0,0,179973404,0,0,0
Lebanon,Lebanon,2020-02-14,0,0,0,-29525912,0,0,0
Lebanon,Lebanon,2020-02-15,0,0,0,1108493246,0,0,0
Lebanon,Lebanon,2020-02-16,0,0,0,1982866234,0,0,0
Lebanon,Lebanon,2020-02-17,0,0,0,-65054490,0,0,0
Lebanon,Lebanon,2020-02-18,0,0,0,-673809451,0,0,0
Lebanon,Lebanon,2020-02-19,0,0,0,-508203862,0,0,0
Lebanon,Lebanon,2020-02-20,0,0,0,1758711901,0,0,0
Lebanon,Lebanon,2020-02-21,0,0,0,1409431104,0,0,0
Lebanon,Lebanon,2020-02-22,1,0,0,-735128394,1,0,0
Lebanon,Lebanon,2020-02-23,1,0,0,-1773878269,0,0,0
Lebanon,Lebanon,2020-02-24,1,0,0,1237380456,0,0,0
Lebanon,Lebanon,2020-02-25,1,0,0,421065553,0,0,0
Lebanon,Lebanon,2020-02-26,2,0,0,1871457837,1,0,0
Lebanon,Lebanon,2020-02-27,2,0,0,856384572,0,0,0
Lebanon,Lebanon,2020-02-28,2,0,0,1999534314,0,0,0
Lebanon,Lebanon,2020-02-29,4,0,0,937905305,2,0,0
Lebanon,Lebanon,2020-03-01,10,0,0,992531489,6,0,0
Lebanon,Lebanon,2020-03-02,13,0,0,74034189,3,0,0
Lebanon,Lebanon,2020-03-03,13,0,0,-933250087,0,0,0
Lebanon,Lebanon,2020-03-04,13,0,1,383823437,0,0,1
Lebanon,Lebanon,2020-03-05,16,0,1,-45145583,3,0,0
Lebanon,Lebanon,2020-03-06,22,0,1,1997343406,6,0,0
Lebanon,Lebanon,2020-03-07,22,0,1,-1860945611,0,0,0
Lebanon,Lebanon,2020-03-08,32,0,1,-1982781573,10,0,0
Lebanon,Lebanon,2020-03-09,32,0,1,-1327002924,0,0,0
Lebanon,Lebanon,2020-03-10,41,1,1,1474676370,9,1,0
Lebanon,Lebanon,2020-03-11,61,3,1,-311433260,20,2,0
Lebanon,Lebanon,2020-03-12,61,3,1,-896717409,0,0,0
Lebanon,Lebanon,2020-03-13,77,3,1,-2085808980,16,0,0
Lebanon,Lebanon,2020-03-14,93,3,1,-1630504575,16,0,0
Lebanon,Lebanon,2020-03-15,110,3,1,163299015,17,0,0
Lebanon,Lebanon,2020-03-16,99,3,1,-288186394,-11,0,0
Lebanon,Lebanon,2020-03-17,120,3,3,509615963,21,0,2
Lebanon,Lebanon,2020-03-18,133,3,3,1621720695,13,0,0
Lebanon,Lebanon,2020-03-19,157,4,4,-1348142824,24,1,1
Lebanon,Lebanon,2020-03-20,163,4,4,-1801649917,6,0,0
Lebanon,Lebanon,2020-03-21,187,4,4,-278012771,24,0,0
North Ireland,North Ireland,2020-01-22,0,0,0,-536402139,0,0,0
North Ireland,North Ireland,2020-01-23,0,0,0,1712887459,0,0,0
North Ireland,North Ireland,2020-01-24,0,0,0,-1275465262,0,0,0
North Ireland,North Ireland,2020-01-25,0,0,0,-1523500124,0,0,0
North Ireland,North Ireland,2020-01-26,0,0,0,172133332,0,0,0
North Ireland,North Ireland,2020-01-27,0,0,0,-515407317,0,0,0
North Ireland,North Ireland,2020-01-28,0,0,0,1739519749,0,0,0
North Ireland,North Ireland,2020-01-29,0,0,0,72997893,0,0,0
North Ireland,North Ireland,2020-01-30,0,0,0,-344667367,0,0,0
North Ireland,North Ireland,2020-01-31,0,0,0,-1457038728,0,0,0
North Ireland,North Ireland,2020-02-01,0,0,0,86158760,0,0,0
North Ireland,North Ireland,2020-02-02,0,0,0,2037510245,0,0,0
North Ireland,North Ireland,2020-02-03,0,0,0,1181079668,0,0,0
North Ireland,North Ireland,2020-02-04,0,0,0,1451995061,0,0,0
North Ireland,North Ireland,2020-02-05,0,0,0,-1727245666,0,0,0
North Ireland,North Ireland,2020-02-06,0,0,0,-1704037750,0,0,0
North Ireland,North Ireland,2020-02-07,0,0,0,-2102760425,0,0,0
North Ireland,North Ireland,2020-02-08,0,0,0,-1605676639,0,0,0
North Ireland,North Ireland,2020-02-09,0,0,0,777574872,0,0,0
North Ireland,North Ireland,2020-02-10,0,0,0,-632420627,0,0,0
North Ireland,North Ireland,2020-02-11,0,0,0,560396673,0,0,0
North Ireland,North Ireland,2020-02-12,0,0,0,-450930160,0,0,0
North Ireland,North Ireland,2020-02-13,0,0,0,-121225074,0,0,0
North Ireland,North Ireland,2020-02-14,0,0,0,915728080,0,0,0
North Ireland,North Ireland,2020-02-15,0,0,0,129242217,0,0,0
North Ireland,North Ireland,2020-02-16,0,0,0,1700535725,0,0,0
North Ireland,North Ireland,2020-02-17,0,0,0,-341385960,0,0,0
North Ireland,North Ireland,2020-02-18,0,0,0,1078466037,0,0,0
North Ireland,North Ireland,2020-02-19,0,0,0,-1957744948,0,0,0
North Ireland,North Ireland,2020-02-20,0,0,0,-1002925249,0,0,0
North Ireland,North Ireland,2020-02-21,0,0,0,-1304727370,0,0,0
North Ireland,North Ireland,2020-02-22,0,0,0,-1846109847,0,0,0
North Ireland,North Ireland,2020-02-23,0,0,0,-1578128923,0,0,0
North Ireland,North Ireland,2020-02-24,0,0,0,-2120736611,0,0,0
North Ireland,North Ireland,2020-02-25,0,0,0,1987149074,0,0,0
North Ireland,North Ireland,2020-02-26,0,0,0,415053322,0,0,0
North Ireland,North Ireland,2020-02-27,0,0,0,1558605888,0,0,0
North Ireland,North Ireland,2020-02-28,1,0,0,-419653385,1,0,0
North Ireland,North Ireland,2020-02-29,0,0,0,2057908911,-1,0,0
North Ireland,North Ireland,2020-03-01,0,0,0,902658493,0,0,0
North Ireland,North Ireland,2020-03-02,0,0,0,1634626324,0,0,0
North Ireland,North Ireland,2020-03-03,0,0,0,-1544197831,0,0,0
North Ireland,North Ireland,2020-03-04,0,0,0,-1462141593,0,0,0
North Ireland,North Ireland,2020-03-05,0,0,0,-762722255,0,0,0
North Ireland,North Ireland,2020-03-06,0,0,0,-2062662544,0,0,0
North Ireland,North Ireland,2020-03-07,0,0,0,278502366,0,0,0
North Ireland,North Ireland,2020-03-08,0,0,0,-1374227354,0,0,0
North Ireland,North Ireland,2020-03-09,0,0,0,-1522276979,0,0,0
North Ireland,North Ireland,2020-03-10,0,0,0,-183450772,0,0,0
North Ireland,North Ireland,2020-03-11,0,0,0,-346662599,0,0,0
North Ireland,North Ireland,2020-03-12,0,0,0,-1864217124,0,0,0
North Ireland,North Ireland,2020-03-13,0,0,0,-639449792,0,0,0
North Ireland,North Ireland,2020-03-14,0,0,0,485218803,0,0,0
North Ireland,North Ireland,2020-03-15,0,0,0,-1734443967,0,0,0
North Ireland,North Ireland,2020-03-16,0,0,0,1855173977,0,0,0
North Ireland,North Ireland,2020-03-17,0,0,0,579966543,0,0,0
North Ireland,North Ireland,2020-03-18,0,0,0,1538282356,0,0,0
North Ireland,North Ireland,2020-03-19,0,0,0,427581829,0,0,0
North Ireland,North Ireland,2020-03-20,0,0,0,-1606791973,0,0,0
North Ireland,North Ireland,2020-03-21,0,0,0,-637284533,0,0,0
United Kingdom,United Kingdom,2020-01-22,0,0,0,-2698448,0,0,0
United Kingdom,United Kingdom,2020-01-23,0,0,0,1487095695,0,0,0
United Kingdom,United Kingdom,2020-01-24,0,0,0,13378464,0,0,0
United Kingdom,United Kingdom,2020-01-25,0,0,0,1216084093,0,0,0
United Kingdom,United Kingdom,2020-01-26,0,0,0,-1613970412,0,0,0
United Kingdom,United Kingdom,2020-01-27,0,0,0,-947157596,0,0,0
United Kingdom,United Kingdom,2020-01-28,0,0,0,-1006193726,0,0,0
United Kingdom,United Kingdom,2020-01-29,0,0,0,526231060,0,0,0
United Kingdom,United Kingdom,2020-01-30,0,0,0,-808742622,0,0,0
United Kingdom,United Kingdom,2020-01-31,0,0,0,213457901,0,0,0
United Kingdom,United Kingdom,2020-02-01,0,0,0,-1513820523,0,0,0
United Kingdom,United Kingdom,2020-02-02,0,0,0,671227121,0,0,0
United Kingdom,United Kingdom,2020-02-03,0,0,0,1469201731,0,0,0
United Kingdom,United Kingdom,2020-02-04,0,0,0,-376312187,0,0,0
United Kingdom,United Kingdom,2020-02-05,0,0,0,-1136200983,0,0,0
United Kingdom,United Kingdom,2020-02-06,0,0,0,-410011205,0,0,0
United Kingdom,United Kingdom,2020-02-07,0,0,0,-1926158909,0,0,0
United Kingdom,United Kingdom,2020-02-08,0,0,0,-439231121,0,0,0
United Kingdom,United Kingdom,2020-02-09,0,0,0,133204964,0,0,0
United Kingdom,United Kingdom,2020-02-10,0,0,0,1855482048,0,0,0
United Kingdom,United Kingdom,2020-02-11,0,0,0,100509586,0,0,0
United Kingdom,United Kingdom,2020-02-12,0,0,0,-1269950988,0,0,0
United Kingdom,United Kingdom,2020-02-13,0,0,0,170849145,0,0,0
United Kingdom,United Kingdom,2020-02-14,0,0,0,-647211632,0,0,0
United Kingdom,United Kingdom,2020-02-15,0,0,0,-1499622107,0,0,0
United Kingdom,United Kingdom,2020-02-16,0,0,0,-1782165376,0,0,0
United Kingdom,United Kingdom,2020-02-17,0,0,0,-1950160819,0,0,0
United Kingdom,United Kingdom,2020-02-18,0,0,0,-1588447424,0,0,0
United Kingdom,United Kingdom,2020-02-19,0,0,0,56407998,0,0,0
United Kingdom,United Kingdom,2020-02-20,0,0,0,978022465,0,0,0
United Kingdom,United Kingdom,2020-02-21,0,0,0,-2115828660,0,0,0
United Kingdom,United Kingdom,2020-02-22,0,0,0,-740938349,0,0,0
United Kingdom,United Kingdom,2020-02-23,0,0,0,1054739534,0,0,0
United Kingdom,United Kingdom,2020-02-24,0,0,0,378390384,0,0,0
United Kingdom,United Kingdom,2020-02-25,0,0,0,-422152954,0,0,0
United Kingdom,United Kingdom,2020-02-26,0,0,0,1083445968,0,0,0
United Kingdom,United Kingdom,2020-02-27,0,0,0,1316781386,0,0,0
United Kingdom,United Kingdom,2020-02-28,0,0,0,1173095443,0,0,0
United Kingdom,United Kingdom,2020-02-29,0,0,0,144274250,0,0,0
United Kingdom,United Kingdom,2020-03-01,0,0,0,2066387087,0,0,0
United Kingdom,United Kingdom,2020-03-02,0,0,0,926037485,0,0,0
United Kingdom,United Kingdom,2020-03-03,0,0,0,1033536158,0,0,0
United Kingdom,United Kingdom,2020-03-04,0,0,0,-1687119539,0,0,0
United Kingdom,United Kingdom,2020-03-05,0,0,0,175172525,0,0,0
United Kingdom,United Kingdom,2020-03-06,0,0,0,1884292899,0,0,0
United Kingdom,United Kingdom,2020-03-07,0,0,0,-1457812788,0,0,0
United Kingdom,United Kingdom,2020-03-08,0,0,0,-483136821,0,0,0
United Kingdom,United Kingdom,2020-03-09,0,0,0,-802421085,0,0,0
United Kingdom,United Kingdom,2020-03-10,0,0,0,-571090977,0,0,0
United Kingdom,United Kingdom,2020-03-11,0,0,0,2106835825,0,0,0
United Kingdom,United Kingdom,2020-03-12,0,0,0,-577506201,0,0,0
United Kingdom,United Kingdom,2020-03-13,798,8,18,920723285,798,8,18
United Kingdom,United Kingdom,2020-03-14,1140,21,18,-795606115,342,13,0
United Kingdom,United Kingdom,2020-03-15,1140,21,18,1114131533,0,0,0
United Kingdom,United Kingdom,2020-03-16,1543,55,20,-1766573519,403,34,2
United Kingdom,United Kingdom,2020-03-17,1950,55,52,166361413,407,0,32
United Kingdom,United Kingdom,2020-03-18,2626,71,65,698432381,676,16,13
United Kingdom,United Kingdom,2020-03-19,2689,137,65,967880795,63,66,0
United Kingdom,United Kingdom,2020-03-20,3983,177,65,1214460596,1294,40,0
United Kingdom,United Kingdom,2020-03-21,5018,233,65,-267970639,1035,56,0
ON,Canada,2020-01-22,0,0,0,1327050029,0,0,0
ON,Canada,2020-01-23,0,0,0,-183728448,0,0,0
ON,Canada,2020-01-24,0,0,0,1274309701,0,0,0
ON,Canada,2020-01-25,0,0,0,1201898443,0,0,0
ON,Canada,2020-01-26,0,0,0,528135596,0,0,0
ON,Canada,2020-01-27,0,0,0,1229411191,0,0,0
ON,Canada,2020-01-28,0,0,0,172164107,0,0,0
ON,Canada,2020-01-29,0,0,0,1828108831,0,0,0
ON,Canada,2020-01-30,0,0,0,-117747222,0,0,0
ON,Canada,2020-01-31,0,0,0,-240138748,0,0,0
